"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005930","axoneme","42/2398","185/19880",0.227027027027027,1.88210896467777,4.46433119046725,3.42872231550021e-05,0.00115433651288507,0.000916331051569354,"CENPF/KIF17/CFAP161/PACRG/CFAP210/DCDC2/RSPH4A/CIMIP2B/DNAI3/CFAP91/TEKT1/DNAI2/CFAP43/ODAD2/TEKT5/CFAP52/HYDIN/DNAAF1/ROPN1L/DNAH9/CFAP46/RSPH1/DNAH12/DNAH10/CFAP276/CFAP77/DNAI1/CFAP74/CFAP107/CFAP61/TEKT2/SPAG6/CFAP90/SPATA4/DRC1/TEKT4/CFAP100/DYDC1/SPMIP6/CFAP144/AKAP14/CFAP141",42
"GO:0045121","membrane raft","59/2398","291/19880",0.202749140893471,1.6808394165814,4.33322610216101,3.93138057595657e-05,0.00119120831451484,0.000945600485901133,"PROM2/SULF1/CAV1/SLC2A1/S1PR1/TEK/PECAM1/CBLC/CAVIN2/PLPP2/PLPP3/DLC1/CD36/FXYD1/SLC6A4/CAVIN1/MYADM/LY6K/CAV2/OLR1/SERPINH1/SORBS1/ANGPT1/MME/CD24/CDH1/LRRK2/SELE/ARC/LRP8/SLC1A1/THY1/ADRA1A/TRPM8/RTN4RL2/ADTRP/SLC6A3/KCND2/ADCY8/KCNE1/EFNA5/MAL/ITLN1/CD79A/ICAM1/TNR/DPP4/ATP1A2/FYB2/CDH15/ADCYAP1R1/MAG/CD1A/MLC1/CHRNA3/NTSR1/STOML3/CD19/CAV3",59
"GO:0001533","cornified envelope","19/2398","60/19880",0.316666666666667,2.62524325827078,4.66947948397936,4.94909634542034e-05,0.00136325108423851,0.00108217082768282,"DSP/PKP3/IVL/KRT16/DSG2/SPRR1B/JUP/SERPINB5/PKP1/KLK6/HSPB1/KRT17/DSC2/KRT14/CNFN/SCEL/DSG3/PI3/DSC3",19
"GO:0097729","9+2 motile cilium","49/2398","232/19880",0.211206896551724,1.75095625665066,4.26113953688916,5.92618431286916e-05,0.00156142073634727,0.00123948111257721,"CABYR/RPGR/AK1/ACE/IL4I1/CD52/CCDC34/DNAH14/ATP1B1/TMEM232/CFAP161/FLACC1/FSIP2/PACRG/CFAP210/RSPH4A/CABCOCO1/TEKT1/ADGB/DNAI2/CFAP43/TEKT5/CATSPERB/CFAP52/DNAH9/CFAP65/RSPH1/TTC29/DNAH10/CFAP276/CFAP77/DNAI1/CATSPERD/MORN5/DEFB1/CFAP74/CFAP107/CFAP61/RSPH10B/TEKT2/SPAG6/CFAP90/DRC1/TEKT4/SPMIP6/CFAP144/TCP11X2/TACR3/CFAP141",49
"GO:0043679","axon terminus","28/2398","115/19880",0.243478260869565,2.01849367226312,4.05681444821214,0.000191962288410528,0.00306129333623104,0.0024301043158895,"TPBG/LRRK2/NMU/GAD1/ITGA2/SLC1A1/SNCA/SLC6A3/PCSK1/PENK/CHRM1/HCN3/CNGB1/NTRK2/GRIN1/PACSIN1/CPLX2/CALB1/CHRM2/CALCA/UNC13A/PRKCG/NTSR1/OPRK1/TULP1/CASR/UCN3/PTPRN",28
"GO:0160110","axonemal microtubule doublet inner sheath","15/2398","46/19880",0.326086956521739,2.7033397396381,4.28352532121722,0.000209374958106328,0.00325336473365217,0.00258257370727643,"CFAP161/PACRG/CFAP210/TEKT1/TEKT5/CFAP52/CFAP276/CFAP77/CFAP107/TEKT2/CFAP90/TEKT4/SPMIP6/CFAP144/CFAP141",15
"GO:0005902","microvillus","25/2398","100/19880",0.25,2.07256046705588,3.9823088611719,0.000267545204937381,0.00405330985480132,0.00321758312253639,"PROM2/TEK/PTPRH/S100P/CA9/SLC7A11/AOC3/SPN/FSCN1/ANGPT1/LRRK2/VIL1/SLC7A5/CEACAM1/MUC20/PLEKHG6/ESPN/MYO7B/MYO7A/CDHR2/AQP5/PROM1/DPEP1/ANKS4B/USH1C",25
"GO:0031261","DNA replication preinitiation complex","7/2398","13/19880",0.538461538461538,4.4639763905819,4.62707726801814,0.000325666544433121,0.00469890299824931,0.00373006543373274,"MCM4/GINS1/MCM2/CDC45/GINS4/GINS2/SLC5A8",7
"GO:0160112","axonemal B tubule inner sheath","7/2398","13/19880",0.538461538461538,4.4639763905819,4.62707726801814,0.000325666544433121,0.00469890299824931,0.00373006543373274,"PACRG/CFAP210/CFAP52/CFAP276/CFAP77/CFAP90/CFAP144",7
"GO:0031045","dense core granule","14/2398","43/19880",0.325581395348837,2.69914851523556,4.13098739448433,0.000344267401696335,0.00485176849832509,0.00385141254774113,"ADRB2/SYT7/ADRB1/KIF1A/ADAM8/SYT13/ECRG4/PENK/P2RX2/SYT8/SPX/SYT4/CALCA/SYT5",14
"GO:0044306","neuron projection terminus","30/2398","131/19880",0.229007633587786,1.89852867211226,3.82138972243533,0.000364077612867389,0.00501434166812814,0.00398046576747361,"TPBG/UCHL1/MME/LRRK2/NMU/GAD1/ITGA2/SLC1A1/SNCA/SLC6A3/PCSK1/PENK/CHRM1/HCN3/CNGB1/NTRK2/GRIN1/PACSIN1/CPLX2/CALB1/CHRM2/CALCA/UNC13A/PRKCG/NTSR1/OPRK1/TULP1/CASR/UCN3/PTPRN",30
"GO:0030057","desmosome","11/2398","30/19880",0.366666666666667,3.03975535168196,4.14080473582807,0.000467686854233116,0.00603017518436741,0.00478685089327064,"DSP/PKP3/DSG2/JUP/CDH1/PKP1/PERP/POF1B/DSC2/DSG3/DSC3",11
"GO:0030017","sarcomere","44/2398","222/19880",0.198198198198198,1.64311100090917,3.56877410276544,0.000589644329369528,0.00717864056366531,0.00569852134374683,"SPTBN1/SLC2A1/TNNC1/FBXO32/MYZAP/ENO1/FHL5/TMOD1/SYNE1/ANKRD1/JUP/DES/SLC4A1/TTN/NEBL/SCN8A/KRT19/PGM5/FHL2/CRYAB/TNNT1/TUFT1/MYL1/ACTN2/MYH2/HSPB1/CASQ2/KCNE1/NEB/FHOD3/SCN1A/CACNA1S/ADPRHL1/MYH1/TRIM54/UNC45B/STYXL2/SYNPO2L/MYBPC1/MYOM3/TRIM63/MYL4/CAV3/LMOD2",44
"GO:0034702","monoatomic ion channel complex","65/2398","361/19880",0.18005540166205,1.49270282945853,3.49893740803711,0.000592297076210009,0.00717864056366531,0.00569852134374683,"CLIC5/STX1A/TTYH3/SCN4B/KCNK1/HTR3A/GRIA1/SCN7A/ANO2/DPP6/SCN8A/CHRNA5/KCNN4/CLDN4/KCNQ3/GRIN2D/CACNA2D2/GRIK4/KCNA10/CASQ2/KCND2/KCNK5/KCNE1/HCN2/HCN3/GRIK2/SCN1A/KCNQ5/CLIC3/CNGB1/CACNA1S/CNGA1/CNIH2/CLIC6/GRIN1/CNTNAP2/KCNA4/TRPM5/SCN2B/GLRA3/CATSPERB/HTR3C/KCNA7/GABRP/SCN4A/TRPC3/CNGA3/GABRD/CHRNA9/CATSPERD/CHRNA2/KCNH8/CHRNA3/KCNF1/CHRNB4/GRID2/CNGA4/GABRA3/DPP10/CHRND/CACNA1B/VWC2L/GABRQ/KCNQ2/HTR3B",65
"GO:0043296","apical junction complex","33/2398","155/19880",0.212903225806452,1.76501923646049,3.54124518552874,0.000765919003504833,0.00892590223315248,0.00708552600408318,"SAPCD2/CDH5/ECT2/JAM2/SHROOM4/CLDN10/NHS/ESAM/NECTIN1/MARVELD3/CGNL1/EPCAM/LSR/AOC1/SORBS1/JUP/CLDN18/LIN7A/CDH1/CLDN5/CLDN4/CLDN3/POF1B/CLDN2/EPPK1/MICALL2/CLDN14/CLDN9/ADCYAP1R1/WNK4/AJM1/DSG3/CLDN6",33
"GO:0098984","neuron to neuron synapse","72/2398","414/19880",0.173913043478261,1.44178119447366,3.36430479387979,0.000855932026083508,0.00917204315799845,0.00728091666354923,"SPTBN1/IGSF9/SYT12/SYT7/TAMALIN/NECTIN1/PAK6/ITGA8/AURKA/RAPGEF4/CSMD2/EPHB2/DLG5/SEMA4B/HOMER3/ARHGAP44/LIN7A/DBN1/GRIA1/ARC/RS1/SCN8A/LRP8/NETO1/IQSEC3/SLC1A1/ACTN2/SPOCK1/GRIP1/SH3GL3/GRIN2D/GRIK4/NETO2/SYNDIG1/LRFN4/BRSK1/ADCY8/ADGRB3/SRCIN1/SHANK3/PENK/CHRM1/KLHL17/RGS9/GRIK2/DGKI/DRP2/ADGRB1/NTRK2/CNIH2/GRIN1/PTPRT/MAPK8IP2/FAM81A/ELFN2/CLSTN2/SYN2/ASIC1/CALB1/CHRM2/SHANK1/CAMK2B/SH2D5/CALCA/CHRNA3/PRKCG/NTSR1/GRID2/C1QL2/GSG1L/SORCS3/SLITRK3",72
"GO:0016327","apicolateral plasma membrane","9/2398","23/19880",0.391304347826087,3.24400768756573,3.98802377552289,0.000889823597053468,0.00929712241059313,0.00738020660351061,"THBD/CLDN5/CLDN4/KRT19/CLDN3/EPPK1/ZG16B/SLC28A2/CLDN6",9
"GO:0045171","intercellular bridge","22/2398","92/19880",0.239130434782609,1.98244914240128,3.49807679071351,0.0011523690630658,0.0114481254461946,0.00908770771045848,"TUBB3/CEP55/TPX2/GPX2/CDCA8/CDC6/CENPE/KIF20A/JPT1/PYCR3/PRC1/GSTM5/HNF4G/PKNOX2/TUBB1/SKA1/KLK6/FAM83D/TUBB2B/OLFM4/CHRNA2/TUBB8",22
"GO:0031528","microvillus membrane","11/2398","33/19880",0.333333333333333,2.76341395607451,3.75482851175197,0.00117602393814083,0.0114946855889249,0.0091246679071368,"PROM2/PTPRH/S100P/CA9/SLC7A11/SLC7A5/CEACAM1/MUC20/CDHR2/PROM1/DPEP1",11
"GO:0072686","mitotic spindle","36/2398","182/19880",0.197802197802198,1.63982806184641,3.21154646162509,0.00183075224865757,0.0165587442192013,0.0131445998057582,"TUBB3/TPX2/GPX2/DLGAP5/ASPM/ECT2/CDC6/CENPE/PLK1/SPAG5/AURKB/NUSAP1/KIF18B/KIF23/PYCR3/PRC1/CXCR2/KIF11/CKAP2L/KIFC1/AURKA/CDK1/MAD2L1/HNF4G/TUBB1/ESPL1/SKA1/MAP10/FAM83D/PKHD1/SKA3/TUBB2B/DCDC2/DCDC1/ODAM/TUBB8",36
"GO:0005875","microtubule associated complex","32/2398","157/19880",0.203821656050955,1.68973082664428,3.21343318116564,0.00193699118711484,0.0172620096969352,0.0137028633515709,"CDCA8/KIF4A/KIF2C/BIRC5/KIF14/AURKB/KIF20A/KIF18B/KIF23/KIF11/KIFC1/AURKA/KIF1A/MEFV/KIF15/LRP8/KLC3/DNAH14/KIF17/DYNLT5/KIF5A/KIF12/DNAI3/DNAI2/TRIM54/DNAH9/DYNLRB2/DNAH12/DNAH10/DNAI1/TTBK1/DRC1",32
"GO:0014704","intercalated disc","14/2398","52/19880",0.269230769230769,2.23198819529095,3.29454209890736,0.00273519845266811,0.0236790037473839,0.0187967773363809,"SLC2A1/DSP/DSG2/FXYD1/JUP/DES/SCN4B/PGM5/ATP1B1/DSC2/SCN1A/ATP1A2/MYH1/CAV3",14
"GO:0140047","specialized extracellular matrix","8/2398","22/19880",0.363636363636364,3.01463340662673,3.5015950257371,0.00296361350418772,0.0246020518292844,0.0195295078790741,"VCAN/PTPRZ1/ZP3/TNR/TNC/BCAN/ACAN/HAPLN1",8
"GO:0030667","secretory granule membrane","56/2398","322/19880",0.173913043478261,1.44178119447366,2.96005130372298,0.00301925787086892,0.0247252739154941,0.0196273235702289,"CAV1/ABCA12/PECAM1/CD93/DSP/PLAU/MCEMP1/CKAP4/PTPRB/C5AR1/CXCR2/CD36/TMEM184A/FPR2/CXCR1/SIRPB1/CAV2/FPR1/CA4/OLR1/KIF1A/MME/LAMP3/FCGR3B/SLC11A1/PKP1/ADAM8/ABCA3/SLC17A9/LILRB3/CEACAM1/ADGRE3/SELP/CD68/SNCA/SLC2A5/PCDH7/CLEC12A/DCST1/PLA1A/RAB26/CLEC4D/MGAM/CEACAM6/FCAR/IZUMO1/ABCA13/SLC9A4/TMEM190/DMBT1/CFAP65/SERPINA5/CEACAM8/SYT4/CHRNB4/SYT5",56
"GO:0001518","voltage-gated sodium channel complex","6/2398","14/19880",0.428571428571429,3.55296080066722,3.53898927955472,0.00388059268094891,0.0283330019837957,0.0224911966416443,"SCN4B/SCN7A/SCN8A/SCN1A/SCN2B/SCN4A",6
"GO:0045120","pronucleus","6/2398","14/19880",0.428571428571429,3.55296080066722,3.53898927955472,0.00388059268094891,0.0283330019837957,0.0224911966416443,"CENPF/SLC2A1/CCNA2/AURKA/EZH2/PLCZ1",6
"GO:0098981","cholinergic synapse","6/2398","14/19880",0.428571428571429,3.55296080066722,3.53898927955472,0.00388059268094891,0.0283330019837957,0.0224911966416443,"CHRNA5/BRSK1/CHRM1/CHRM2/CHRNB4/NEFL",6
"GO:0099571","postsynaptic cytoskeleton","6/2398","14/19880",0.428571428571429,3.55296080066722,3.53898927955472,0.00388059268094891,0.0283330019837957,0.0224911966416443,"SPTBN2/ITPKA/SYNE1/ACTN2/NEFL/INA",6
"GO:0033268","node of Ranvier","7/2398","20/19880",0.35,2.90158465387823,3.15113738317294,0.00685323938136986,0.0446565920979585,0.0354491273037468,"MYOC/SCN8A/KCNQ3/SPOCK1/SCN1A/SCN2B/KCNQ2",7
