"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019730","antimicrobial humoral response","51/2255","185/18805",0.275675675675676,2.29892730868341,6.5536051017047,6.42225391009091e-09,2.48588385710061e-06,1.96398595749775e-06,"KRT6A/H2BC8/GAPDH/CXCL2/CCL23/H2BC12/H2BC11/CAMP/H2BC21/CXCL13/GATA6/H2BC7/CCL2/SLC11A1/H2BC4/CXCL3/MMP7/CXCL14/PF4/WFDC2/H2BC6/PLA2G1B/H2BC10/PGLYRP4/WFDC3/GNLY/SLPI/VIP/PRSS2/PPBP/WFDC10B/IL36RN/DEFA3/CCL24/CCL14/S100A12/CCL19/DMBT1/PGLYRP3/FGB/LTF/PI3/DEFB1/CALCA/CTSG/WFDC13/LGALS4/DEFA1/BPIFA1/WFDC12/CXCL6",51
"GO:0007094","mitotic spindle assembly checkpoint signaling","22/2255","49/18805",0.448979591836735,3.74415131906421,7.09962449317284,9.57067201107279e-09,2.96237484721679e-06,2.34044023583797e-06,"CENPF/ZWINT/CCNB1/BUB1B/CDC20/CDCA8/BUB1/BIRC5/NUF2/PLK1/AURKB/TRIP13/KNTC1/SPC24/NDC80/TTK/MAD2L1/KNL1/DUSP1/SKA1/SPC25/SKA3",22
"GO:0071173","spindle assembly checkpoint signaling","22/2255","49/18805",0.448979591836735,3.74415131906421,7.09962449317284,9.57067201107279e-09,2.96237484721679e-06,2.34044023583797e-06,"CENPF/ZWINT/CCNB1/BUB1B/CDC20/CDCA8/BUB1/BIRC5/NUF2/PLK1/AURKB/TRIP13/KNTC1/SPC24/NDC80/TTK/MAD2L1/KNL1/DUSP1/SKA1/SPC25/SKA3",22
"GO:0071174","mitotic spindle checkpoint signaling","22/2255","49/18805",0.448979591836735,3.74415131906421,7.09962449317284,9.57067201107279e-09,2.96237484721679e-06,2.34044023583797e-06,"CENPF/ZWINT/CCNB1/BUB1B/CDC20/CDCA8/BUB1/BIRC5/NUF2/PLK1/AURKB/TRIP13/KNTC1/SPC24/NDC80/TTK/MAD2L1/KNL1/DUSP1/SKA1/SPC25/SKA3",22
"GO:0000070","mitotic sister chromatid segregation","52/2255","193/18805",0.269430051813472,2.2468435141252,6.42678066415792,1.07421693464348e-08,3.15873489631914e-06,2.495575552377e-06,"CENPF/UBE2C/MYBL2/TPX2/ZWINT/CCNB1/RCC1/BUB1B/DLGAP5/UHRF1/CDC20/CDCA8/KIF4A/BUB1/KIF2C/BIRC5/CENPE/NUF2/NEK2/PLK1/SPAG5/KIF14/AURKB/CDT1/NUSAP1/KIF18B/KIF23/TRIP13/NCAPG/KNTC1/PRC1/KIF11/KIFC1/SPC24/CDCA5/CDK1/NDC80/TTK/MAD2L1/KNL1/NCAPH/DUSP1/NCAPG2/TTN/KIF15/ESPL1/CENPK/SKA1/MAP10/SPC25/SKA3/CENPI",52
"GO:0050673","epithelial cell proliferation","101/2255","488/18805",0.206967213114754,1.72595052887936,5.99776105067095,2.09058731722791e-08,4.63557494759579e-06,3.66236100532273e-06,"MDK/SULF1/RGCC/NME1/CAV1/SPINK1/MAGED1/TEK/TGFBR3/ACVRL1/LGR4/UHRF1/IQGAP3/FERMT1/CDH3/XDH/KLF9/MMP14/ZFP36/EDNRB/FGF2/MMRN2/FAP/FUT2/DACH1/SIX4/PPARG/C5AR1/JCAD/TIE1/RUNX2/MARVELD3/IL6/PLXNB3/MMP12/CAV2/LIMS2/SEMA5A/FA2H/IGFBP3/CLDN18/GATA2/HOXA5/SERPINB5/SIX1/GATA6/CCL2/OVOL1/GPC3/FGF10/TGFA/FUT1/PROK2/AGTR1/TBX2/NR4A3/CEACAM1/IRF6/SOX9/ECM1/FGL1/NR4A1/EPPK1/SOX11/SOX2/KLK8/ATOH8/KRT4/PKHD1/PGR/TNFSF11/SGPP2/SFN/LOXL2/BMPER/CNMD/EGFL7/TP63/WNT3A/EGF/CPB2/MYCN/WNT7A/ALDH1A2/GPBAR1/COL4A3/CCL24/EGR3/SFRP2/SFRP1/TWIST1/THBS4/ARX/FGFBP1/DLX5/CALCA/ODAM/IHH/APELA/PTPRN/LEP",101
"GO:0015718","monocarboxylic acid transport","50/2255","186/18805",0.268817204301075,2.24173282788546,6.28211459400265,2.2175333751852e-08,4.63557494759579e-06,3.66236100532273e-06,"CRABP2/SLC2A1/ABCC3/FABP4/PPARG/MIF/CD36/PLA2G4F/ABCC2/ACE/MFSD2A/PTGES/AQP9/SLCO2A1/AKR1C1/CEACAM1/SLC6A8/SLCO1B3/SLC16A14/EDN1/SLCO1B3-SLCO1B7/PLA2G1B/PLA2G4A/CLDN2/SLC51B/PLA2G2A/SLC27A6/TNFSF11/SLC16A9/UGT1A3/RBP2/IL1B/SLCO1B1/ERFE/PLA2G3/PLA2G2C/SLCO1A2/SLC16A8/FGF19/SPX/SLC5A12/SLC5A8/NTSR1/SLC22A8/SSTR4/SLC6A11/CASR/CRABP1/PLA2G2F/LEP",50
"GO:0001503","ossification","96/2255","458/18805",0.209606986899563,1.7479642521713,5.98178012924946,2.44556855004794e-08,4.63948020736514e-06,3.66544637688e-06,"COL11A1/SPP1/CTHRC1/MDK/ITGA11/S1PR1/TEK/ADRB2/LGR4/CYP24A1/IGSF10/MMP13/COL1A1/FGR/MMP14/COL5A2/CAT/HEMGN/FGF2/PTPRB/MYOC/TFAP2A/GREM1/PPARG/CLEC3B/PTGER4/RUNX2/IL6/JUND/ID4/CHRDL1/COL1A2/COMP/SMOC1/WNT7B/NELL1/IGFBP3/CCN4/BMP8A/BMP2/RSPO2/GDF10/WNT3/HSPE1/GPC3/SMAD6/RFLNA/VCAN/SHOX2/ADAMTS12/SCUBE3/SOX9/FHL2/FFAR4/TUFT1/ECM1/CLEC11A/ISG15/PTHLH/CYP27B1/SOX11/SOX2/KREMEN2/KL/ZBTB16/COL2A1/ATP6V0A4/TNFSF11/IGFBP2/EGR2/SATB2/PENK/NPNT/CTSK/TP63/WNT3A/DKK1/ASPN/ACHE/TNC/ERFE/DNAI3/SFRP2/IBSP/SFRP1/LTF/TWIST1/SIX2/FZD9/FBN2/DLX5/CALCA/DMP1/CASR/IHH/LEP",96
"GO:0009410","response to xenobiotic stimulus","95/2255","453/18805",0.209713024282561,1.74884852400601,5.95526064609478,2.81752274136398e-08,4.91094683925741e-06,3.87992005449883e-06,"CENPF/NQO1/CA9/CDH3/COL1A1/ABCC3/FMO2/CAT/UCHL1/MAOB/RAD54L/TYMS/SLC6A4/RAD54B/ABCC2/CDK1/GCLC/SRD5A1/ACE/ANKRD1/BCHE/CDH1/AOX1/C1orf115/GATA6/ALDH2/CD69/PCNA/NPAS2/MMP7/ABCA3/GRIA1/CBR1/ABCB1/FOS/FOSB/LRP8/AKR1C1/E2F1/ITGA2/FBP1/SLC1A1/ADRA1A/SLCO1B3/UGT1A6/RAD51/KCNQ3/EDN1/COL18A1/SNCA/CYP3A7/SULT1C4/SMOX/KCNK3/SLC6A3/ADSS1/UGT1A7/PDE2A/GSTA3/PCSK1/IGFBP2/CPS1/UGT1A10/UGT1A1/UGT1A3/CCNO/UGT2B15/CPB2/SCGB1A1/IL1B/ALDH3A1/SLCO1B1/S100A12/CYP1A2/GRIN1/RET/AIM2/SFRP2/SLCO1A2/CYP26A1/OTC/SFRP1/ADCYAP1R1/SLC28A2/WNK4/DPEP1/CYP2C9/HNF4A/ADIPOQ/SLC6A11/AMH/HMGCS2/CYP2W1/TFAP2B/ACSM2B",95
"GO:1905818","regulation of chromosome separation","28/2255","77/18805",0.363636363636364,3.0324531344487,6.59659160444875,2.87070204987714e-08,4.91094683925741e-06,3.87992005449883e-06,"CENPF/UBE2C/ZWINT/CCNB1/BUB1B/DLGAP5/CDC20/CDCA8/BUB1/BIRC5/NUF2/PLK1/AURKB/TRIP13/NCAPG/KNTC1/SPC24/NDC80/TTK/MAD2L1/KNL1/NCAPH/DUSP1/NCAPG2/ESPL1/SKA1/SPC25/SKA3",28
