"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","regulation","is_noncoding"
"65266",17.8645519634376,1.07809360379041,0.218334784137954,4.93780048858005,7.90086103787935e-07,2.42360776353953e-06,"WNK4","Up",FALSE
"57733",5.62553700282927,-1.37502875586295,0.278504529750325,-4.93718632546351,7.92577402826234e-07,2.43067059782094e-06,"GBA3","Down",FALSE
"6329",27.7683167011,1.6812469507116,0.340709884348019,4.93454116815199,8.03393993094769e-07,2.46162635329363e-06,"SCN4A","Up",FALSE
"101928820",4.58866560172566,1.90200067945108,0.385557684587376,4.93311573205083,8.09281704680457e-07,2.47926356489123e-06,"LINC02535","Up",TRUE
"5275",32.1513361449645,2.48737679910762,0.505045722403406,4.92505270071533,8.43376211648641e-07,2.57784885185017e-06,"SERPINB13","Up",FALSE
"728643",10.007591450057,-1.07773559056381,0.218928382275169,-4.92277693446442,8.53246928353923e-07,2.60590706953775e-06,"HNRNPA1P33","Down",FALSE
"400798",17.1534198982595,1.08814717944486,0.221306202620892,4.91693032801666,8.7911821623074e-07,2.67884527729079e-06,"C1orf220","Up",FALSE
"7274",7.36712118017018,-1.24627948648179,0.253581336406213,-4.91471298378745,8.89126197096033e-07,2.70759105053328e-06,"TTPA","Down",FALSE
"2244",16.5228795060045,2.12975734795819,0.434023634187051,4.90700777607961,9.24763680181869e-07,2.81338868201852e-06,"FGB","Up",FALSE
"105370109",2.6795696251455,2.21586538664014,0.451819208462573,4.90431868574197,9.37521740572769e-07,2.85036242138662e-06,"LOC105370109","Up",TRUE
"85352",42.8793958486505,1.22312837534621,0.249740873183168,4.89758988889707,9.70192566986872e-07,2.94446884504242e-06,"SHISAL1","Up",FALSE
"25928",72.4024082598045,-1.38616711703691,0.283234590415639,-4.89406013228379,9.8776636041534e-07,2.99442984288638e-06,"SOSTDC1","Down",FALSE
"79933",16.1984606158082,-1.0495193840186,0.214615946550052,-4.89022088474602,1.00722887537837e-06,3.04901830242589e-06,"SYNPO2L","Down",FALSE
"881",9.09889155135438,-1.07634396410695,0.220221395880412,-4.88755399902851,1.02096497224987e-06,3.08613958983916e-06,"CCIN","Down",FALSE
"101928813",8.46330025686726,-1.23577133535427,0.252944341514345,-4.88554647222337,1.03142373286662e-06,3.11625506982922e-06,"LINC02757","Down",TRUE
"93492",7.99062329265353,1.35214828061927,0.276887434208169,4.88338621969642,1.04279333179999e-06,3.14858787386695e-06,"TPTE2","Up",FALSE
"90506",48.2418788743535,-1.00514308065123,0.205846037611854,-4.88298483814653,1.0449190848066e-06,3.15450112183488e-06,"LRRC46","Down",FALSE
"286207",185.632488236184,-1.21276082098334,0.248413686468501,-4.88202094749365,1.05004098457546e-06,3.16793449867197e-06,"CFAP157","Down",FALSE
"645591",11.0760167133157,-1.29670219718673,0.265782851568336,-4.87880308881904,1.0673155367691e-06,3.21747678521072e-06,"LHFPL3-AS1","Down",FALSE
"152206",46.7941909287831,-1.03392536605747,0.212046058877078,-4.8759471009873,1.08287627288745e-06,3.26021500682643e-06,"CCDC13","Down",FALSE
